Taiwan, Death rates (period 1x1)     Last modified: 08-Feb-2012, MPv5 (May07)

   Year      Age       Female       Male         Total
   1984       73     0.048817     0.069658     0.058829 
   1984       74     0.048919     0.075699     0.061740 
   1984       75     0.061729     0.079209     0.070020 
   1984       76     0.066794     0.086379     0.075911 
   1984       77     0.073081     0.101807     0.086271 
   1984       78     0.081072     0.107168     0.092777 
   1984       79     0.088122     0.113932     0.099537 
   1984       80     0.086421     0.102002     0.093182 
   1984       81     0.091304     0.116975     0.102134 
   1984       82     0.106103     0.136680     0.118559 
   1984       83     0.113818     0.130877     0.120588 
   1984       84     0.118262     0.137861     0.125851 
   1984       85     0.134430     0.155526     0.142297 
   1984       86     0.154525     0.179688     0.163614 
   1984       87     0.164005     0.179965     0.169705 
   1984       88     0.167564     0.185759     0.174018 
   1984       89     0.205508     0.207170     0.206088 
   1984       90     0.214394     0.214587     0.214460 
   1984       91     0.217876     0.243678     0.226312 
   1984       92     0.232218     0.264863     0.242910 
   1984       93     0.260567     0.247424     0.256150 
   1984       94     0.304737     0.253127     0.287455 
   1984       95     0.303450     0.327200     0.311492 
   1984       96     0.326948     0.352722     0.335988 
   1984       97     0.351762     0.381547     0.362170 
   1984       98     0.378903     0.414142     0.391146 
   1984       99     0.408102     0.449772     0.423028 
   1984      100     0.440154     0.488564     0.458043 
   1984      101     0.476706     0.534783     0.498999 
   1984      102     0.515817     0.598977     0.547695 
   1984      103     0.576101     0.685010     0.618696 
   1984      104     0.678445     0.812545     0.734043 
   1984      105     0.927336     1.071429     0.991704 
   1984      106     1.705036     1.741935     1.723519 
   1984      107     6.000000     6.000000     6.000000 
   1984      108            .            .            . 
   1984      109            .            .            . 
   1984      110+           .            .            . 
   1985        0     0.006307     0.007195     0.006766 
   1985        1     0.001494     0.001675     0.001587 
   1985        2     0.000993     0.001123     0.001060 
   1985        3     0.000574     0.000867     0.000725 
   1985        4     0.000515     0.000640     0.000580 
   1985        5     0.000392     0.000524     0.000460 
   1985        6     0.000282     0.000508     0.000398 
   1985        7     0.000291     0.000463     0.000380 
   1985        8     0.000286     0.000552     0.000423 
   1985        9     0.000252     0.000426     0.000342 
   1985       10     0.000233     0.000495     0.000368 
   1985       11     0.000271     0.000446     0.000361 
   1985       12     0.000332     0.000476     0.000406 
   1985       13     0.000303     0.000408     0.000357 
   1985       14     0.000283     0.000551     0.000422 
   1985       15     0.000326     0.000611     0.000473 
   1985       16     0.000420     0.000940     0.000689 
   1985       17     0.000469     0.001086     0.000789 
   1985       18     0.000536     0.001435     0.001000 
   1985       19     0.000490     0.001512     0.001014 
   1985       20     0.000704     0.001349     0.001035 
   1985       21     0.000578     0.001270     0.000933 
   1985       22     0.000736     0.001602     0.001180 
   1985       23     0.000619     0.001635     0.001140 
   1985       24     0.000594     0.001653     0.001136 
   1985       25     0.000648     0.001640     0.001153 
   1985       26     0.000680     0.001660     0.001179 
   1985       27     0.000770     0.001522     0.001153 
   1985       28     0.000691     0.001641     0.001176 
   1985       29     0.000757     0.001561     0.001169 
   1985       30     0.000754     0.001718     0.001248 
   1985       31     0.000899     0.001746     0.001333 
   1985       32     0.000930     0.001827     0.001390 
   1985       33     0.000922     0.001974     0.001461 
   1985       34     0.001117     0.002153     0.001649 
   1985       35     0.000973     0.002339     0.001677 
   1985       36     0.001336     0.002645     0.002010 
   1985       37     0.001201     0.002747     0.001997 
   1985       38     0.001529     0.002908     0.002238 
   1985       39     0.001541     0.002703     0.002138 
   1985       40     0.001301     0.003333     0.002343 
   1985       41     0.001808     0.003734     0.002796 
   1985       42     0.001960     0.004197     0.003105 
   1985       43     0.001969     0.004301     0.003161 
   1985       44     0.002131     0.004272     0.003222 
   1985       45     0.002433     0.005369     0.003919 
   1985       46     0.002629     0.005197     0.003926 
   1985       47     0.003004     0.005811     0.004424 
   1985       48     0.003589     0.006454     0.005040 
   1985       49     0.003168     0.006026     0.004618 
   1985       50     0.003936     0.007535     0.005779 
   1985       51     0.004566     0.007765     0.006239 
   1985       52     0.004428     0.007978     0.006335 
   1985       53     0.005436     0.009022     0.007421 
   1985       54     0.005293     0.009318     0.007595 
   1985       55     0.006370     0.010377     0.008712 
   1985       56     0.007121     0.010939     0.009375 
   1985       57     0.006917     0.011907     0.009888 
   1985       58     0.007978     0.012421     0.010628 
   1985       59     0.009259     0.013466     0.011778 
   1985       60     0.009906     0.015031     0.012957 
   1985       61     0.010478     0.017309     0.014474 
   1985       62     0.013028     0.019313     0.016669 
   1985       63     0.013401     0.020193     0.017312 
   1985       64     0.013826     0.022942     0.019042 
   1985       65     0.016063     0.024804     0.021024 
   1985       66     0.017508     0.027640     0.023191 
   1985       67     0.018895     0.030040     0.025054 
   1985       68     0.022829     0.033355     0.028600 
   1985       69     0.024509     0.034054     0.029692 
   1985       70     0.027599     0.039217     0.033851 
   1985       71     0.029475     0.040232     0.035233 
   1985       72     0.032692     0.044273     0.038940 
   1985       73     0.038774     0.056862     0.048186 
   1985       74     0.053077     0.075886     0.063940 
   1985       75     0.060024     0.081334     0.070143 
   1985       76     0.068486     0.090439     0.078821 
   1985       77     0.073186     0.100715     0.085866 
   1985       78     0.084522     0.106963     0.094702 
   1985       79     0.089414     0.112824     0.099799 
   1985       80     0.092520     0.114608     0.102112 
   1985       81     0.092859     0.117988     0.103631 
   1985       82     0.106355     0.133423     0.117597 
   1985       83     0.116633     0.142807     0.127131 
   1985       84     0.127154     0.146398     0.134695 
   1985       85     0.137782     0.166143     0.148619 
   1985       86     0.156338     0.177857     0.164238 
   1985       87     0.177617     0.203049     0.186664 
   1985       88     0.189148     0.200920     0.193302 
   1985       89     0.214638     0.190726     0.206167 
   1985       90     0.192585     0.263209     0.217075 
   1985       91     0.225681     0.212879     0.221400 
   1985       92     0.254939     0.265220     0.258264 
   1985       93     0.262128     0.248139     0.257568 
   1985       94     0.243904     0.229220     0.238877 
   1985       95     0.314801     0.337802     0.322540 
   1985       96     0.334866     0.359763     0.343161 
   1985       97     0.354981     0.382351     0.364414 
   1985       98     0.375220     0.408032     0.386456 
   1985       99     0.396855     0.437176     0.410518 
   1985      100     0.419128     0.468298     0.436225 
   1985      101     0.444314     0.503768     0.465537 
   1985      102     0.473431     0.549137     0.501288 
   1985      103     0.504432     0.620783     0.546338 
   1985      104     0.573446     0.745562     0.635017 
   1985      105     0.718782     1.001757     0.822394 
   1985      106     1.425532     2.058140     1.665198 
   1985      107            .            .            . 
   1985      108            .            .            . 
   1985      109            .            .            . 
   1985      110+           .            .            . 
